Tanggal;Tweets;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags
08/05/2021 22:17;b'RT @hidayatj84: @satriohendri @idafauziyah @menakertrans Pertanyanya jgn sampai 21 juta penerima bansos yg masi siluman dn bisa disiapkan j\xe2\x80\xa6';1,39116E+18;haninhilbram;3;Twitter for Android;1;[]
08/05/2021 22:14;b'@YRadianto ini bansos komunitas motor trail bukan mudik lebaran 2021';1,39115E+18;Mase02551901;0;Twitter for Android;0;[]
08/05/2021 22:14;b'@seno_bolo @BersamaSahabat4 Oow...., Yg ngumpet dan yg ngumpetin.koruptor siapa dan dr partai apa???\nMenteri yg korupsi bansos dr partai apa, menteri yg korupsi import lobster de partai apa???\nIntinya tergantung manusianya..iya kan???\xf0\x9f\x98\x82';1,39115E+18;A5epGrt;0;Twitter for Android;0;[]
08/05/2021 22:11;b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6';1,39115E+18;awladibaskara;91;Twitter for Android;1;[]
08/05/2021 22:10;b'@republikaonline Kl pro pancasila tuh ga korupsi bansos';1,39115E+18;DjafarTamtama;0;Twitter for Android;0;[]
08/05/2021 22:08;b'RT @andikabina: @KompasTV @msaid_didu Siapa yang terlibat korupsi Bansos dan KKP. Gak heran isu taliban sama radikal selalu dihembuskan. Me\xe2\x80\xa6';1,39115E+18;nashir_daewang;4;Twitter for Android;1;[]
08/05/2021 22:02;b'@lovvvlly Alhamdulillah siapa tau dapet bansos \xf0\x9f\x98\xad\xf0\x9f\x99\x8f';1,39115E+18;Mingyusdd;0;Twitter for Android;0;[]
08/05/2021 21:58;"b'""Oh, A Wibi teh kerjanya jadi wartawan?\nSuka ke sekolah-sekolah sama ke kelurahan/desa gitu atuh?\nKalo dana BOS cair, bansos cair, wartawan suka dateng biasanya kan.""\n\nBodrek, bodrek... https://t.co/4uqk2gb4xQ'";1,39115E+18;wbpratama;0;Twitter for Android;0;[]
08/05/2021 21:56;b'Covid di Indonesia menghancurkan segalanya. Dimulai dari korupsi dana bansos sampai keagamaan pun dibatasi rakyat kecil lah yang sangat terkena dampak pandemi tak masuk akal ini. Masih banyak lainnya aturan - aturan yang memperbanyak masalah bukan mencari solusi yang tepat.';1,39115E+18;jiyujiyuen;0;Twitter for Android;0;[]
08/05/2021 21:56;b'RT @narkosun: Tanda2 ekonomi Indonesia mulai membaik. Pertumbuhan ekonomi pada TW1 2021 sebesar 1,45%.\n\nPemerintah masih terus mengupayakan\xe2\x80\xa6';1,39115E+18;TehManisPanas4;9;Twitter for iPhone;1;[]
08/05/2021 21:55;b'Hehe..kan maunya gitu, biar korup sejenis bansos amaaaaan.. https://t.co/MRyYBfJBjH';1,39115E+18;winsoul64;0;Twitter for Android;0;[]
08/05/2021 21:53;b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6';1,39115E+18;bizzybudz;91;Twitter for Android;1;[]
08/05/2021 21:52;b'@HamidRaizan @yuyudhaaa @TahuTahuBulat1 @pramadyaya @misgianto2 @PNS_Ababil @salurantersier Untuk bansos master data nya dari BPS tapi di update berkala oleh kemensos itu udah ada MoU nya (tp yg baru ini kayaknya data bansos master datanya kemensos ambil sndiri) .. Kalo soal dewa ke dewa biasanya ada nota perjanjianya gak sih.. Kurang ngerti sih..';1,39115E+18;tioarasp;0;Twitter Web App;0;[]
08/05/2021 21:51;b'RT @MawarSolitaire: @SiaWilsia @febridiansyah tul skl..\nkorupsi bansos itu salah nya \npak anies ta bong..\n\nbukn cebong buduk klw ga\nbloon..\xe2\x80\xa6';1,39115E+18;haris_ah_sun;1;Twitter for Android;1;[]
08/05/2021 21:49;b'@Dekade1998 @nahdlatululama @Lakpesdam_PBNU Orang gw gk ngantri bansos anying wkwk, noh junjungan lu, anak buahnya korupsi bansos, duitnya ngalir ke partai gak tuh \xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4';1,39115E+18;adarocons;0;Twitter for iPhone;0;[]
08/05/2021 21:48;b'RT @selebcuit: Belum lagi banjir .. longsor .. dll .. makanya koruptor bansos .. kalau gak mau di hukum maksimal .. semuanya angkut masukin\xe2\x80\xa6';1,39115E+18;NobitaNewbie;2;Twitter for Android;1;[]
08/05/2021 21:47;b'@adarocons @nahdlatululama @Lakpesdam_PBNU Eh salahhhh... ada Bab**** lg ngepet\nngaku bayar pajak tp ngantri bansos..\nanak lonte.. muehe he he he..';1,39115E+18;Dekade1998;0;Twitter for iPhone;0;[]
08/05/2021 21:43;b'@mula31 @KompasTV Tinggal liat???udeeee. Bansos segala BPJS dll dikorupsi grup redbul kita mah bisanya cuma tinggal liat. Dasar lu bipang, cebi panggang \xf0\x9f\xa5\xb5';1,39115E+18;lestrangeina;0;Twitter Web App;0;[]
08/05/2021 21:41;b'@effendymuchid70 @HaryantoMarijan @HukumDan Emosi kaga jelas.. Nulisnya berantakan.\nG kebagian bansos y?';1,39115E+18;iniabrar;0;Twitter for Android;0;[]
08/05/2021 21:40;"b'@mouldie_sep Loh yaiya, supaya gak ada kasus korupsi bansos dan KKP lagi, ya diselesaikan dong,\n""Penyidiknya""'";1,39115E+18;syifaoryza;0;Twitter for Android;0;[]
08/05/2021 21:36;b'madam bansos jadi guru besarZz... https://t.co/6qPujUfhqa';1,39114E+18;maungngomul;0;Twitter for iPhone;0;[]
08/05/2021 21:34;b'@jawapos @joserasyid Pernah denger buzzeRp ngangkat isyu korupsi..? Soal Bansos yang disunat, Asabri, Jiwasraya sampe lolosnya koruptor kelas kakap Sjamsul Nursalim lewat SP3 KPK....??';1,39114E+18;NurmansyahAffa1;0;Twitter for Android;0;[]
08/05/2021 21:27;b'@itulah_akuu @ganjarpranowo Gak perlu bansos gak perlu mangan, sing penting jangan mudik gak urus mangan ora mangan, gak urus kerja ora kerja.';1,39114E+18;pengenjadi7;0;Twitter for Android;0;[]
08/05/2021 21:26;b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6';1,39114E+18;kucinglaparssss;91;Twitter for Android;1;[]
08/05/2021 21:26;b'@febridiansyah @Reiza_Patters Bang, apa bener bang Novel dkk harus disingkirkan gara2 kasus bansos yg sudah mengarah ke MADAM dan ANAK PAK LURAH...?';1,39114E+18;Bambang07000838;0;Twitter for Android;0;[]
08/05/2021 21:24;b'@KompasTV Sdh terang2 an negara ini membenci org2 yg benci Dng korupsi dan koruptor\xe2\x80\xa6wacana hukuman mati korupsi bansos kmrn itu Hanya utk main2 an dan lip service agar tak kehilangan muka para penangku jabatan itu.:skrg jls terbukti\xe2\x80\xa6';1,39114E+18;alboy_aboe;0;Twitter for iPhone;0;[]
08/05/2021 21:23;b'RT @gadisresidu_b3: 4.Padahal kan lagi marak yang namanya Bansos dari Pemerintah, kok anak anak ini gak kebagian.\n\nBantu SHARE sampai tembu\xe2\x80\xa6';1,39114E+18;IdaAyuMadeOkaA1;22;Twitter for Android;1;[]
08/05/2021 21:22;b'@cholilnafis sebenarnya lebih berharap pak @jokowi endorse Polri.... biar lebih semangat cari Harun Masiku, Selesaikan Korup Bansos dkk nya, beri semangat Densus segera berantas KKB dll...\n\nmalah endorse Babi...';1,39114E+18;HendrasmaraWow;0;Twitter for Android;0;[]
08/05/2021 21:22;b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6';1,39114E+18;AriKasio2;91;Twitter for Android;1;[]
