Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags;;;;;;;
"2021-05-12 04:09:39,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392331108130324490,dedentr,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 04:08:45,b'RT @febridiansyah: Jadi gini..\nOTT kasus besar yg msh selamatkan muka KPK pasca Revisi UU &amp; Pimpinan baru trnyata ditangani Penyelidik/Peny\xe2\x80\xa6',1392330882334162946,akhiy_aduy,2780,Twitter for Android,1,[];;;;;;
"2021-05-12 04:08:23,""b'@acciioo @ceohahahihi @ElgarLouee Maap ngab, bukan bebal. Tp bosan. Gak cuma satu kasus org meninggal non kopit, dikopitin, tambah lagi WNA masuk bawa virus baru, bansos dikorup hahaha.. Aku sndiri kmna2 jg ttep ikut prokes, tp klo dnger aturan jngan mudik, halooo pilkada kmaren kmna haha'"",1392330791703642112,piyekiyu,2,Twitter for Android,0,[]";;;;;;;
"2021-05-12 04:07:08,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392330477663440900,anayrus7,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 04:06:33,""b'RT @kemenkopmk: #SahabatPMK, Jelang Hari Raya Idul Fitri 1442 Hijriyah, pemerintah mengupayakan percepatan penyaluran bansos. Baik itu PKH,\xe2\x80\xa6'"",1392330331395551232,Sahril20914424,10,Twitter for Android,1,['SahabatPMK']";;;;;;;
2021-05-12 04:05:47,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392330136578531331,ginabunga_1979,27,Twitter for Android,1,[];;;;;;;
"2021-05-12 04:05:41,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392330112146673664,Hendro25062486,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 04:04:28,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392329803986997248,kauniah,27,Twitter for Android,1,[];;;;;;;
2021-05-12 04:02:09,b'@toshotaro kalo difoto kita uda kayak penerima bansos',1392329223864389633,vetementsbaby,0,Twitter for iPhone,0,[];;;;;;;
"2021-05-12 04:00:42,""b'@suwito_abdullah @hasmibakhtiar Pak lurah mungkin sdg sibuk masak ktupat, opor, rendang ...kastengel dkk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85..ga bisa dtg prundingan kpl negara ..sstt kapasitasnya cuma nyampe kpl keluarga \xf0\x9f\xa4\xa3\xf0\x9f\x98\x85. Kapasitas otak pa lurah ga nyampe utk urusan bginian &amp";". ga ada printah dr madame bansos..opung lbp..xi ji ping.'"",1392328859022888965,budhiomiyage,0,Twitter for Android,0,[]";;;;;;
"2021-05-12 04:00:38,""b'@WajahPribumiii @panca66 Kpk jaman sby berhasil nangkep sampai ketua umum partai berkuasa....\n\nLah skrg e-ktp baru nyenggol Ganjar aja udh mentok, kasus KPU baru nyenggol Hasto harun masiku sdh ngilang, belom lagi madam dan anak pak lurah di kasus bansos.\n\nItulah beda kpk kuat dan kpk lemah.. Jelaskah??'"",1392328840211431429,Phonodude,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 04:00:35,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392328828240883717,kang_professor,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:59:56,""b'Bhabinkamtibmas Desa Kedungglugu Bripka Eko Prasetyo R menyalurkan Bansos Peduli Covid-19, pada warga di Desa binaan. https://t.co/SrUUith7Nv'"",1392328662494564361,GondangSek,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 03:58:43,""b'@anandabadudu Queenmaker-nya madam bansos lah, sapa lagii..'"",1392328358579429377,Nando_gondez,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 03:56:26,b'@ariwibowo10121 @joeydsap @kayzzz58106440 @RamdaniGuruh 21 juta dana bansos ganda.\nItu yang ketahuan.',1392327785532715008,HamidRaizan,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 03:56:23,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392327772425515010,YakubRios,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 03:56:10,b'@detikcom Data positif bertambah -&gt;\nDana anggaran si covid bertambah -&gt; dana bansos bertambah -&gt; korupsi bansos covid bertambah',1392327715768791040,IrfanHendrawa13,0,Twitter for Android,0,[];;;;
"2021-05-12 03:55:58,""b'@PutraWadapi Pak lurah mungkin sdg sibuk di dapur bantuin istri masak lontong dkk dan kastengel dkk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85. Ga ada perintah dr madame bansos, opung lbp dan engkong xi ji ping utk rapat2 ttg serangan laknatullah Israel \xf0\x9f\x98\x94\xf0\x9f\x98\x8c'"",1392327668012441603,budhiomiyage,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 03:52:37,b'YPJI Kembali Salurkan Bansos Kepada Para Jurnalis @jakartakita https://t.co/fcVDNPMCQh',1392326821736194050,jakartakita,0,Twitter Web App,0,[];;;;;;;
2021-05-12 03:52:35,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392326815549583363,Alex_oposisi,27,Twitter for Android,1,[];;;;;;;
"2021-05-12 03:51:33,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392326555972501509,NovalAssegaf,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:51:18,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392326493385019392,Din034,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:48:37,""b'@TirtoID Ironi bosku, disisi lain linimasa kita secara gemblang menyajikan berita korupsi bansos covid pak menteri, oknum Kimia Farma yg jual stik swab antigen bekas.\n\nYa ngana pikir nggak bikin kesel? \nIni negara macam apa sih?'"",1392325816982249473,alfi_kurniadha,2,Twitter for Android,0,[]";;;;;;;
2021-05-12 03:47:15,b'RT @JaprakHaes2: Luar biasa koruptor mensos Juliari Batubara dari PDIP dan menggunakan dana rakyat. \n\nhttps://t.co/51IYt1z1im',1392325474487914500,panca66,27,Twitter for iPhone,1,[];;;;;;;
"2021-05-12 03:47:03,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392325421790752774,nafisah_shop,338,Twitter for iPhone,1,[]";;;;;;;
"2021-05-12 03:46:02,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392325165204180994,Kumis20191,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 03:45:11,b'@Dennysiregar7 @KPK_RI @DKIJakarta DAN SEMUA YANG DI NON AKTIVKAN TERNYATA ORANG2 YANG MENGUNGKAP SOAL DANA BANSOS.......',1392324951277850628,Zahh201189,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 03:44:17,""b'BLT UMKM Rp 1,2 Juta Sudah Cair, Klik https://t.co/uJHUd39FPO, Cek Penerima BPUM di BRI atau BNI\n\n#TribunKaltim #BPUM #BLTUMKM #Bansos\n \nhttps://t.co/wgVbX3bdi2 via @tribunkaltim'"",1392324725142003712,tribunkaltim,0,Twitter Web App,0,""['TribunKaltim', 'BPUM', 'BLTUMKM', 'Bansos']""";;;;;;;
2021-05-12 03:40:00,b'@detikcom Akal2an aja ajg ampe kiamat covid di indonesia tuh gak bakalan ilang.\nMudik disalahin pengalihan isu YANG KORUP DANA BANSOS BELOM DIHUKUM MATI. MENOLAK LUPA',1392323646731952130,primmaroot,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 03:36:07,b'RT @Berita_Sumatera: Bansos untuk memberdayakan ekonomi rakyat! #Airlangga2024 #AirlanggaUntukRakyat https://t.co/8leZBo1j76',1392322672646791168,Anjali46038057,4,Twitter for Android,1,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:35:59,b'RT @VitalisNataniel: Program bansos dikucurkan untuk mendongkrak ekonomi rakyat #Airlangga2024 #AirlanggaUntukRakyat https://t.co/7xGkG2Odck',1392322637381046272,Anjali46038057,1,Twitter for Android,1,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
2021-05-12 03:35:55,b'RT @VitalisNataniel: Pemerintah terus memberikan stimulus seperti bansos untuk menggerakkan sektor riil #Airlangga2024 #AirlanggaUntukRakya\xe2\x80\xa6',1392322622352814080,Anjali46038057,1,Twitter for Android,1,['Airlangga2024'];;;;;;;
"2021-05-12 03:35:36,b'Jelang hari raya pemerintah terus melakukan percepatan penyaluran bansos ke masyarakat #Airlangga2024 #AirlanggaUntukRakyat https://t.co/V3lKcUU5bV',1392322542593994755,Anjali46038057,1,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:34:02,""b'@Ramadha67898570 @TsTsp71 Lupakan Endonesah \xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x86\xf0\x9f\x98\x83\xf0\x9f\x98\x83. Mungkin mrk tahu kapasitas pak lurah ..yg kerja based on remote controll dr madam bansos, engkong xi ping... opung lbp &amp";" oligarki \xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x99\x84'"",1392322148631334917,budhiomiyage,0,Twitter for Android,0,[]";;;;;;
"2021-05-12 03:33:37,b'Guna mendongkrak ekonomi rakyat pemerintah menyalurkan banyak program bansos #Airlangga2024 #AirlanggaUntukRakyat https://t.co/MisNqueuSH',1392322040921681922,Anjali46038057,1,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:32:41,b'Selama Ramadhan pemerintah udah banyak menyalurkan bansos ke rakyat #Airlangga2024 #AirlanggaUntukRakyat https://t.co/FFplJDoyP3',1392321805403127809,Anjali46038057,1,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:32:06,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392321661836267523,Konde_001,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:29:43,""b'@amira_suud @Ramadha67898570 saya juga kepikiran bgt \xf0\x9f\x98\x87\xf0\x9f\x98\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x83. Ah sudahlah \xf0\x9f\x98\x89\xf0\x9f\x98\x8a\xf0\x9f\x98\x87... mungkin pak lurah &amp"; istri sdg sibuk masak ketupat, opor, rendang, kastengel dkk yg perlu banyak wkt &amp; Lbh Penting \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x84\xf0\x9f\x98\x9c.#ga ada perintah dr engkong xi ji ping &amp;" madam bansos ... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85.'"",1392321062151462918,budhiomiyage,0,Twitter for Android,0,['ga']";;;;
2021-05-12 03:28:53,b'@EdiMahaMG Yg 2 org seragam merah di kasus bansos aja lolos apalagi seragamnya kuning.......Seremmmmmm',1392320851492495365,ganefri63,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 03:28:49,b'RT @Berita_Sumatera: Bansos untuk memberdayakan ekonomi rakyat! #Airlangga2024 #AirlanggaUntukRakyat https://t.co/8leZBo1j76',1392320834539192321,VitalisNataniel,4,Twitter for Android,1,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:27:53,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392320598114639872,nana040461,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:27:24,b'Pemerintah terus memberikan stimulus seperti bansos untuk menggerakkan sektor riil #Airlangga2024 #AirlanggaUntukRakyat \n\n@meutya_hafid @poempida @DivHumas_Polri @jokowi https://t.co/jQRdLUyvF4',1392320479172599810,VitalisNataniel,1,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:26:20,b'Program bansos dikucurkan untuk mendongkrak ekonomi rakyat #Airlangga2024 #AirlanggaUntukRakyat https://t.co/7xGkG2Odck',1392320207004127237,VitalisNataniel,1,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:25:15,b'Selama Ramadan pemerintah sudah menyalurkan bansos untuk rakyat #Airlangga2024 #AirlanggaUntukRakyat https://t.co/pjSK9uX6e1',1392319938002444296,VitalisNataniel,0,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:24:33,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392319761422315530,NJunawar,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 03:19:31,b'Selama Ramadhan pemerontah udah menyalurkan program bansos untuk masyarakat @airlangga_hrt @ruhutsitompul @susipudjiastuti @SbuxIndonesia https://t.co/l9nfI6OGVm',1392318491508674570,Berita_Sumatera,2,Twitter for Android,0,[];;;;;;;
"2021-05-12 03:18:24,b'Bansos untuk memberdayakan ekonomi rakyat! #Airlangga2024 #AirlanggaUntukRakyat https://t.co/8leZBo1j76',1392318211849297921,Berita_Sumatera,4,Twitter for Android,0,""['Airlangga2024', 'AirlanggaUntukRakyat']""";;;;;;;
"2021-05-12 03:17:17,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392317930793099264,AbolichdZ,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:17:02,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392317869254348801,teguhbiyanto,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:17:00,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392317860496637952,ranger_white28,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:16:04,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392317623983955969,ulungq6,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 03:14:39,b'RT @EnggalPMT: Ini mah selisih yg mau dikentit. \n\nhttps://t.co/3vz2ob8J9n',1392317270261583873,Endriyanson,62,Twitter for Android,1,[];;;;;;;
2021-05-12 03:14:14,b'@SINDOnews Aduh g banget !!!!... itu yg madam bansos bukan sih??????',1392317165613711360,MiziRisqa,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 03:09:07,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392315876163002370,HarisKAbbas2,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:07:21,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392315432908980225,setyosby,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:07:09,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392315380819845120,4ndikris,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 03:07:05,b'RT @Dandhy_Laksono: Nasib usaha warung:\n\n1. Siang ditutup alasan ramadan.\n2. Malam dibatasi alasan pandemi.\n3. Jaminan hidup nyari sendiri.\xe2\x80\xa6',1392315365644935173,f9saputraa,6693,Twitter for Android,1,[];;;;;;;
"2021-05-12 03:06:44,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392315278231412737,andri_dolphin,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:03:34,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392314478167957504,palbapang1,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:02:33,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392314221501640704,SyarifWarsoma,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 03:01:32,""b'Percaya Polri Kawal Bansos, Baznas Maros Gandeng Bhabinkamtibmas Polsek Moncongloe Salurkan\xc2\xa0Bansos https://t.co/Laqw8Di5rG'"",1392313968048459777,polsek_mloe,0,WordPress.com,0,[]";;;;;;;
"2021-05-12 03:01:30,""b'Percaya Polri Kawal Bansos, Baznas Maros Gandeng Bhabinkamtibmas Polsek Moncongloe Salurkan\xc2\xa0Bansos https://t.co/QmHCeG1y2u'"",1392313960393805824,ResMarosPresisi,0,WordPress.com,0,[]";;;;;;;
"2021-05-12 03:00:41,""b'RT @kara_park: @bertanyarl Maaf, mungkin ini bs membantu sedikit\n1. Kamu bisa lapor ke RT agar bisa dibantu cara pembuatan bpjs, jika (maaf\xe2\x80\xa6'"",1392313755413794816,hakhow,1,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:59:43,""b'@Dennysiregar7 @KPK_RI @DKIJakarta Semoga yang maling dana bansos covid 19, sebesar 17 milyar di proses juga'"",1392313510072225796,iimadearyy,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 02:58:25,b'RT @Budi_lahap: Yg terbaru saja kasus bansos nyetil anak ..... Brani ga pangil',1392313184548048899,ItsMe_RBH,1,Twitter for Android,1,[];;;;;;;
"2021-05-12 02:57:36,""b'RT @pndgmsh_: @SantorinisSun coba kalo pemerintah lebih konsisten sama kebijakannya, lebih adil ke wni dan wna\nga ada drama korupsi bansos,\xe2\x80\xa6'"",1392312978330951680,KuraKuraLembek,13,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:56:36,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392312725850583045,MalutSua,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:55:08,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392312355342544896,EmElEs12,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 02:53:51,b'@imelerry @rifyuds Gampang buang sumber penyakitnya togog jae madam bansos n the gangs beserta seluruh pendukung nya',1392312032079187969,PetaniMakmur1,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 02:50:50,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392311276928339970,To6o6lu,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:50:21,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392311153720651778,sampeu93850797,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 02:50:04,b'@samsara_amor korupsi bansos adl bukti.a itu aja skelas pemerintah palagi ini aksksks',1392311081016561665,verloren616,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 02:49:28,""b'RT @huitutbuwaw: @SoundOfYogi Paling parah ya yg korupsi bansos, lalu duit hasil korupsinya dibeliin babi trs dimakan, udah gitu ngetuit gp\xe2\x80\xa6'"",1392310929988018179,motherattention,2,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:49:24,""b'@HeriSepuansyah @yanLebert @Andiarief__ BLBI .?itu korupsi pada zaman siapa.?Lo tau gag.?gogling dulu,\nBLBI/ashabri/bansos,itu tindakan criminal yg harus di hukum berat,tapi cara coment mu itu sprti junjungan mu,asal coment,tapi gag tau berita nya,\nMakanya ente""""itu tolol""""gampang di kibulin Ama junjungan Lo\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"",1392310916297805824,MbahKak91286470,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 02:48:00,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392310561338056705,wangchuliching,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:46:52,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392310277006266371,bangsa_pahlawan,338,Twitter Web App,1,[]";;;;;;;
"2021-05-12 02:44:40,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392309723047677960,Adhe_Henna66,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:40:55,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392308777458704384,joelpote,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:40:21,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392308637817737220,Flash_Ard,338,Twitter Web App,1,[]";;;;;;;
"2021-05-12 02:38:35,""b'@WajahPribumiii Masih aja buzzerp bipang ambawang main ginian. Korupsi kondensat 40 T, Jiwasraya 18 T, Asabri 23 T, Bansos 3,5 T mending loe urusin tuh'"",1392308191594049538,panca66,6,Twitter for iPhone,0,[]";;;;;;;
"2021-05-12 02:37:00,""b'@tiankrs_ @sudahlahstik Lah gmn mau dibayar, duit bansos aja dikorup.'"",1392307792384434182,Randomt61609964,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 02:36:48,""b'@MbahKak91286470 @yanLebert @Andiarief__ Hambalang cuma berapa M, gak sebanding jauh dgn BANSOS, ASABRI, BLBI.\n\nTolol boleh, idiot jangan'"",1392307741272670209,HeriSepuansyah,0,Twitter Web App,0,[]";;;;;;;
"2021-05-12 02:35:15,""b'Bansos Kemensos 2021 Cair Awal Mei, Cek di https://t.co/Ru6JIvF3N7 https://t.co/vFXxapMf9v'"",1392307352297119747,MelkyLi07449060,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 02:34:10,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392307081076625408,pitungtulungan,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:33:12,""b'Salurkan Bansos Bagi Warga Kurang Mampu, Babinsa Koramil 08/Kemiri Srt Budi Peduli Sosial https://t.co/dIYxWpMIsf'"",1392306835625975808,08Kemiri,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 02:32:07,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392306564812271616,n4dini,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:31:34,""b'RT @pndgmsh_: @SantorinisSun coba kalo pemerintah lebih konsisten sama kebijakannya, lebih adil ke wni dan wna\nga ada drama korupsi bansos,\xe2\x80\xa6'"",1392306425821495301,fluffyviviii,13,Twitter for iPhone,1,[]";;;;;;;
2021-05-12 02:31:18,b'@jokimarpaung @SaifuddinSay @FaisalBasri Kan bansos dan benur sudah jalan kasus nya. Bupati nganjuk sekalian dari awal biar gampang pengkondisiannya',1392306358435815427,kimkadalshian,1,Twitter for Android,0,[];;;;;;;
"2021-05-12 02:31:02,""b'Mau tanya,yg paham tolong d jelaskan!\nJika korupsi uang negara,seperti Bansos dll,yg merugikan negara hingga milyaran/trilyunan\nSebenarnya yg rugi itu negara atau rakyatnya,dan yg akan menanggung beban itu negara atau rakyatnya?\n#KPKrasaCukong'"",1392306292467793924,masbe07,0,Twitter for Android,0,['KPKrasaCukong']";;;;;;;
"2021-05-12 02:30:44,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392306218232737793,TsTsp71,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 02:29:35,""b'@moh_effendie @Ghea_J_Lie @na_dirs Jd ga mesti nunggu kasus kakapnya (bansos, kkp) yg sedang mrka urus dulu?'"",1392305925348679682,irzan_wiratama,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 02:25:08,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392304805993877511,YedZidane,338,Twitter for Android,1,[]";;;;;;;
