Tanggal;Banyak Retweet;Tweet
19/05/2021 17:53;0.0;ayah dampak covid itu bansos blt nganggur kerja daftar prakerja rajin gelombang 1 sampai 12 dapat dapet status keluarga dampak covid keluarga saya info
19/05/2021 17:53;0.0;my stupid boss 1 bansos 2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 pelindo ii 6 t7 e-ktapi 2 3 tdan
19/05/2021 17:55;0.0;mensos ngurus bansos sewa jet pribadi 3x 1 th jabat uenake rek
19/05/2021 17:56;0.0;lagi hangat 100t dana bansos usut tuntas itu p jendral
19/05/2021 18:00;0.0;kpk dalam proses cair dana bansos pemkab bandung barat
19/05/2021 18:01;0.0;bikin saya heran kasus selesai berita korup bansos seperti anak main petak umpet pulang rumah alias ngilang menghadehhh  ditambah kapeka lemah
19/05/2021 18:01;0.0;korup bansos nyentuh angka 100t konspirasi nyebut renta negara monako sengaja narik-ulur tangan pandemi pandemi ya saya heran  korbannya ya tenaga sehat masyarakat tau apa
19/05/2021 18:07;0.0;awas hoaks daftar terima dana bansos 2021 edar informasi beri dana bantu sosial bansos 2021 mengatasnamakan perintah provinsi daerah istimewa yogyakarta konon informasi edar via
19/05/2021 18:20;0.0;y urusin bangsa sendiripembantaian 6 syuhada laskar fpiharun masikumadam bansosbuzzerpkpkkoruptor suburdll
19/05/2021 18:21;0.0;jujur booong
19/05/2021 18:27;0.0;nungguin bansos
19/05/2021 18:27;1.0;mega korupsi indonesia 1 bansos 2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 b
19/05/2021 18:30;0.0;acara saksi eks mensos juliari terima suap bansos covid 19
19/05/2021 18:34;0.0;ayo bu daftar nama anggota partai korupsi partai jeneng uaaakeeeh tenan madam bansos tuuuh yaaa ketangkep
19/05/2021 18:35;0.0;mayoritas awal tipikor korupsi bantu sosial bansos korupsi lobster korupsi kepala daerah kemarin tindak
19/05/2021 18:36;0.0;110 t korup 100t 2 percaya bual mata
19/05/2021 18:36;0.0;akal kuota bansos putar 20 jt paket paket potong 45rb
19/05/2021 18:36;0.0;pantesan kpk rusak novel baswedan situ sidik pakai asumsi pakai bukti asumsi ngawur
19/05/2021 18:39;2.0;tarik mmng tapi ttapi said didu maaf tahu tidak lolos twk baru berita korupsi dana bansos 100 t sebagai periksa kpk novel sudah berita tangkap laku koruptor skarang
19/05/2021 18:40;0.0;nguwahhahahhahah  a    a  raimu madam bansos cuk mega wati sadar duwt kas negara abis copet hahhaha
19/05/2021 18:40;0.0;anggar bansos 96t korupsi 100t banyak drakor
19/05/2021 18:41;0.0;akan itu bansos selesai
19/05/2021 18:43;0.0;112 jam bahas copid dana bansos korupsi
19/05/2021 18:47;0.0;ciusss mie bansos 100t kuat ngitungnya boro lihat blom
19/05/2021 18:52;;fokus 100 t dana bansos pengaruh alih isu provinsi padang palestina urus time struktur  
19/05/2021 18:54;1.0;lawan sumber pundi 2 koruptor bandit urus bandit bongkar korupsi bansos 100 t amat
19/05/2021 18:55;2.0;tarik mmng tapi ttapi said didu maaf tahu tidak l
19/05/2021 19:04;0.0;slepetan bansos copid
19/05/2021 19:16;1.0;biadab koruptor bansos covid 19 100 t semoga allah hukum dunia akherat pedih aamiin a
19/05/2021 19:17;0.0;risma siap software mantap salur bansospdiperjuanganpdiperjuanganjabarpdiperjuangankotabanjarselengkapnya
19/05/2021 19:18;1.0;sidang bansos covid 19 jaksa putar rekam sewa private jet
19/05/2021 19:21;;smua anggap dapat potensi biang dalang harus bina bansos  
19/05/2021 19:33;0.0;negeri begal gimana kalau korupsi bansos ungkap bayang republik bakar bakar
19/05/2021 19:34;0.0;korupsi bansos tidak ungkap
19/05/2021 19:46;0.0;bu madam bansos kenal tidak nya
19/05/2021 20:14;0.0;ppkm micro doang panjang min bansos tidak hadeuuuh lucu negriku
19/05/2021 20:19;1.0;partai itu korupsi besar bansoshebat harmas tidak tangkap hilang
19/05/2021 20:31;0.0;prestasi kpk non aktif alas ko ketar tir korupsi bansos bongkar habis
19/05/2021 20:40;0.0;bansos tunai rp300 000 panjang cek bantu sosial tunai b
19/05/2021 20:46;1.0;provinsi padang karena ndk baca teks alih fokus dana bansos biarin dengan alfa nyebut nama kota provinsi karena asli ndk hafal so jangan gagal fokus
19/05/2021 20:48;0.0;cercah harap deg degan seret bansos
19/05/2021 20:54;0.0;bansos tunai rp300 000 panjang cek bantu sosial tunai bst salur april 2021 panjang
19/05/2021 21:00;0.0;shoopingnya kalau bansos turun perintah
19/05/2021 21:02;0.0;korupsi bansos 100 t coba usut nikmat hukum mati
19/05/2021 21:10;0.0;aset bansos 100t nafsu tau duit 100t andai angkat you menteri tau deh 100t aset bansos korupsi
19/05/2021 21:12;0.0;rakyat indonesia diam 100 t duit makan maling bansosrakyat indonesia marah babi buta maling motor harga puluh juta berani bakar maling hidup hidup tapi maling 100 t diam
19/05/2021 21:14;0.0;bahas alih isyu saja uang bansos rakyat 100 t
19/05/2021 21:14;0.0;bansos apada ngitungnya apada pakai tapi tangan pasien menggunakana apada apada 1 15 biaya lipat 15x itungan mentah tahap aju rs kalau endingnya dapat tau sih
19/05/2021 21:15;0.0;dengan buku tau aset bansos 100t korupsi 100t ekonom goblok
19/05/2021 21:19;13.0;saya posting dana koped 405 tdi kira uap 50 nyabelum novel baswedan henti kpkpadahal beliau mau korupsi bansos koped 100 t
19/05/2021 21:20;0.0;2 tum tau alas buat dana bansos
19/05/2021 21:22;0.0;kemensos kembang software bantu salur bansos jaga nkri
19/05/2021 21:25;0.0;100 t 10 uang bansos korupsi palestine bang fahri berapa indonesia kirim selimut dan obat obat
19/05/2021 21:27;0.0;kuat tahu korupsi bansos malu bubar partai
19/05/2021 21:29;0.0;awas distribusi bansos manfaat teknologijaga nkri
19/05/2021 21:29;0.0;awas distribusi bansos manfaat teknologi
19/05/2021 21:30;0.0;distribusi bansos libat jaksa agung kpk distribusi
19/05/2021 21:30;0.0;distribusi bansos libat jaksa agung kpk pendistribusiannyajaga nkri
19/05/2021 21:31;0.0;do klau kritis tema sensitif urgent maslahat bangsa gimana bahas tema potensi rugi negara 100 t dana bansos lumayan dana segitu bangkit ekonomi negara ayo melek dikit
19/05/2021 21:33;0.0;nape tidak kamu bacotin ntu bansos korupsi 100 t ape korupsi 2 sama saku presiden
19/05/2021 21:35;0.0;korupsi bansos juliari hakim kirim uang ratus juta ob beritajogja jogja jogjaistimewa
19/05/2021 21:37;0.0;urus bansos
19/05/2021 21:45;0.0;kalau pdip bubar laku rampok bansos mata arah pdip model baswedan hati 2 pdip kader target amuk massa negara chaos
19/05/2021 21:46;0.0;kemarin korupsi bansos ratus juta dipake karaoke kalau korupsi bansosnya 100t seperti beli saham karaoke
19/05/2021 21:49;0.0;nb dukung lagi bikin framing bodoh beda korupsi nilai anggar 100t bisa lh sll bodoh 2i sidang tipikor aneh sangka bansos tapi suap kerja mata
19/05/2021 21:54;0.0;kemensos gandeng kpk kejagung awas distribusi bansos
19/05/2021 21:55;0.0;100 t korupsi bansos tutup alas keseleo lidah padang baca text bipang
19/05/2021 21:56;0.0;bansos maling
19/05/2021 22:05;0.0;seperti nyali lebih anggota bansos 99 cuman ngemeng doank jaga nkri kirim papua moh
19/05/2021 22:11;0.0;korupsi bansos corona kpk geledah 2 rumah jaktim bekas
19/05/2021 22:11;1.0;songong ya garong sampai garong bansos sda bunuh orgil digituin kalau gitu karena laku ker
19/05/2021 22:12;0.0;daripada uang rakyat korupsi tikus tikus seperti bansos
19/05/2021 22:13;0.0;harun mashiku madam bansos
19/05/2021 22:13;0.0;cek terima blt umkm 2021 tahap 3 link e-form bni bri via bansos bltumkm blt umkm bantuanlangsungtunai bpum eform bni bri
19/05/2021 22:13;0.0;dalil cilik bansos tilep korupsi lompat pagar jatuh sakit lho 2024 pdip tiup lilin yaa
19/05/2021 22:16;0.0;kubu juliari uang suap bansos covid 19 alir 2 jabat kemensos
19/05/2021 22:17;0.0;bansos 100triliun up up up awas alih isuuu
19/05/2021 22:17;0.0;putus asa status novel main korupsi bansos ratus trilyun moreshareforum beritaterkini
19/05/2021 22:18;2.0;unggah foto bareng novel said didu angka korupsi bansos rp100 triliun tarik
19/05/2021 22:19;0.0;bansos pin kirain duit 100t korup rakyat derita itu sudah otakless
19/05/2021 22:19;0.0;dengar pdip saya korupsi bansos jatah rakyat tinggal gubuk
19/05/2021 22:21;0.0;indonesia serang paham korupsi bansos angpau oom
19/05/2021 22:23;0.0;rumors korupsu bansos 100 t yahudi pesek serang palestina seperti yahudi sen bagi duit bansos netizen tidak ramein bansos bocor 100t fitnah palestine
19/05/2021 22:24;0.0;bego kamu proyek bansos ribu triliun baca monyet baca
19/05/2021 22:25;1.0;telat gara gara 100t info korupsi dana bansos kejam zionis
19/05/2021 22:25;0.0;urus km50 urus 800 kpps tinggal tidak urus uang bansos maling sampai 100 t
19/05/2021 22:26;0.0;wkwkwkwemang kapasitas psi jakarta doank luar jkrta tidak ada bacot gimana jargon kawal uang rakyat bro ko mingkem hilang harun masiku lemah kpk koruptor bansos 2
19/05/2021 22:27;3.0;jawara koruptor bansos 100t mantap banget ini maling kualifikasi lolos tiang gantung
19/05/2021 22:27;0.0;daftar korupsi jaman pekaes perintah bansos saksi cabut saksi
19/05/2021 22:37;0.0;saya analisis sih tuan takur sengaja bikin gaduh bipang padang bikin gaduh samar popularitas korupsi bansos tka china
19/05/2021 22:38;85.0;kalau palestina urus urus urus korupsi bansos triliun lolos aktor intelektual terima manfaat pandemi covid 19 percaya harap ungkap libat korupsi
19/05/2021 22:39;0.0;kader pdi-p tuhan semayam rumah terima bansos miskin
19/05/2021 22:39;85.0;kalau palestina urus urus urus korupsi bansos triliun j
19/05/2021 22:44;0.0;mak kpk lemah kader baik korupsi tangkap seret madam bansos anak lurah sedih mak
19/05/2021 22:44;0.0;sih sulit jangan beban menteri pdip supaya seperti bansos libat mensos jangan ulang begini suara pdip gerus bila butuh biaya untuk tunjang calon kepala daerah urun bisa dua jokowi pegang peran naik elektabilitas pdip
19/05/2021 22:45;0.0;baru dana bansos itu nilai triliun aman 2
19/05/2021 22:47;0.0;salur bansos 300 000 panjang juni 2021 selamat jalan wimar witoelar
19/05/2021 22:54;0.0;indonesia pecah timor timur lepas bumn gadai jabat babu modal tuduh teroris bansos korupsi triliun hutang capai 60 apbn bantai bebas merdeka kritik penjara buzzerp gaji negara bungkam oposisi
19/05/2021 22:55;3.0;gimana cerita 100 t bansos korupsi terus ribu orang bhkn pecat kerja karena sulit pandemi musti vaksin mandiri
19/05/2021 22:56;4.0;ayo lupa propinsi padang fokus korupsi 100 trilyun bansos covid 19 bebas ib habib rizieq munarman dan kawan-kawan bebaskan habib rizieq shihab bebaskanhabibrizieqshiha
19/05/2021 22:57;4.0;ayo lupa propinsi padang fokus korupsi 100 trilyun bansos covid 19 bebas ib habib rizieq munarman
19/05/2021 22:59;13.0;saya posting dana koped 405 tdi kira uap 50 nyabelum novel baswed
19/05/2021 23:00;0.0;maling bansos koruptor cabut hak politik miskin buang pula pencil luar biar makan nyamuk
19/05/2021 23:03;0.0;bansos 100 t periode menteri jaman
19/05/2021 23:04;0.0;mantap nanti dapat duit proyek persta narkobaaa lagiiiaplaagi dana bansos 100 triliyun
19/05/2021 23:05;1.0;hina rakyat tinggal gubuk cilik duit bansos untuk rakyat cilik embat bancak tugas partai ndk gila bingits 100 t novel di sumbang palestina 100t sudah prov palestina padang
19/05/2021 23:06;1.0;sudahka bukti ngaku tidak bukti nilai 100 t kalau dana bansos covid 100 t korupsi 100 t tidak sedikit ngalir masyarakat fakta kenapa percaya rumor benar
19/05/2021 23:06;0.0;diam lihat saudara bantai palestina bilang politik busuk tapi bukti teriak treaksaya pancasilais nkri dana bansos embaaat juga seperti mulia taek
19/05/2021 23:06;0.0;bukti tunghu janji harunmasikubansos
19/05/2021 23:07;1.0;hina rakyat tinggal gubuk cilik duit bansos untuk rakyat cilik embat bancak
19/05/2021 23:07;0.0;nilai korupsi bansos tembus angka 100 triliun pantesan novel tim kudeta kpk gemetar
19/05/2021 23:07;1.0;sudahka bukti ngaku tidak bukti nilai 100 t it
19/05/2021 23:08;0.0;korupsi tidak pikir uang bansos bawa kabur lh minimal
19/05/2021 23:10;0.0;titik bansos by mensos titik asabri titik harun masiku titik dana haji titik blbi titik jiwasraya titik reklamasi titik titik titik banyak nila ketimbang susu
19/05/2021 23:11;0.0;pantesan isu tutup bansos
19/05/2021 23:11;0.0;pas corona lockdown dok at least ibukota habis gabakal butuh 2 sana dana bansos raib sekian t
19/05/2021 23:12;0.0;partai gurem belagu tunjuk parti kamu sudah guna rakyat ngomong lah partai kritik anies doang cari salah anies tapiketika duit bansos rakyat jelata embat bancak partai kuasa biadab itu partai kamu diem
19/05/2021 23:13;2.0;hacker indonesia jago situ 2 dunia retas anak 2 muda hacker indone
19/05/2021 23:14;1.0;iya anak smp retas kemensos usa dana bansos rekening  contohnya
19/05/2021 23:15;0.0;penyaluaran bansos libat kpkjaga nkri
19/05/2021 23:15;0.0;salur bansos transparan jaga nkri
19/05/2021 23:15;0.0;semangat bu lanjut kerja bansos jaga nkri
19/05/2021 23:15;0.0;wawas bangsa ngitung bansos 100 t
19/05/2021 23:17;0.0;transparan inovatif bu salur bansos jaga nkri
19/05/2021 23:18;0.0;bansos ratus trilyun korup berisik boss
19/05/2021 23:21;0.0;mensos gandeng kpk awas salur bansos
19/05/2021 23:23;2.0;bukan ancam tapi mmng fakta bansos dengan nilai fantastis 100t korupsi bangun sadar negara milik bangsa indonesia bukan milik orang 2 bpk kalau ngomong bikin mual
19/05/2021 23:24;0.0;nb coba main drama baru bansos 100 t masyarakat luas percaya lagi sama jangan mimpi bang
19/05/2021 23:26;0.0;buka madam bansos
19/05/2021 23:26;0.0;hukum di 2 penghinaaan tidak depan mata selesai cari 2 wadas tolak lupa kkb papua tolak keras di berita alih korupsi bansos tidak ikhlas
19/05/2021 23:28;0.0;badan tidak mungkin dana bansos
19/05/2021 23:30;0.0;asyik salur bansos tunai rapel rp600 000 juni bantu nila
19/05/2021 23:30;0.0;maksud bansos dki
19/05/2021 23:30;0.0;pokok kawal kasus jiwasraya gate asabri gate harun masiku biadab km 50 bansos gate gaduh belok
19/05/2021 23:32;0.0;dahsyat korupsi bansos laku masive rencana struktur patut curiga laku dukung organisasi komunitas dukung kuasa nb saya nyebut partai yakh
19/05/2021 23:33;0.0;rampok bansos parah
19/05/2021 23:33;0.0;benar teroris korup bansos teroris korup jiwasraya teroris korup bpjs ketenagakerjaan teroris korup asabri teroris korup ekspor benur dll
19/05/2021 23:37;0.0;issu 100t dana bansos embat layak bikin gaduh bebaskan habib rizieq shihab bebaskanhabibrizieqshiha
19/05/2021 23:37;0.0;mega korupsi indonesia era jokowi 1 bansos 100 t2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t7 pelindo ii 6 t8 kota waringin timur 5 8 t11 antam 12 lobsterindonesia darurat korupsi
19/05/2021 23:38;2.0;bukan ancam tapi mmng fakta bansos dengan nilai fantastis 100t korupsi bangun sadar ne
19/05/2021 23:40;0.0;lihat koruptor bansos senyum sangeberat 100tkorupsibansos
19/05/2021 23:40;0.0;peduli negeri harusnyadorong selesai korupsi bansos korupsi jiwasraya harun masiku bunuh laskar fpi pembunuha munir
19/05/2021 23:41;0.0;nek kabar madam bansos nek aman kenyang
19/05/2021 23:44;3.0;jaman belanda sipitung ambil harta belanda wong cilik jaman simukidoy jabat maling bansos uang cilik
19/05/2021 23:45;0.0;bangun terus hutang tolak lupa korupsi bansos tolak lupa wadas tidak terima keras sodara 2 ujung papua tuntut adil sila pancasila aju mosi tolak lupa
19/05/2021 23:46;0.0;pamer pamer beli pake duit bansos
19/05/2021 23:47;3.0;jaman belanda sipitung ambil harta belanda wong cilik jaman simukidoy jabat maling bansos uang
19/05/2021 23:47;0.0;prioritas fokus teroris koruptor dana bansos jamsostek asabri fokus nasib anak cucu monitor
19/05/2021 23:48;0.0;indah negeri koruptor bansos bebas lenggang
19/05/2021 23:49;0.0;korupsi bansos itu capai ratus t do i nikmat
19/05/2021 23:50;0.0;duit abis bansos
19/05/2021 23:50;0.0;no 1 bansos tidak berani cantum nilai dasar hombreng
19/05/2021 23:51;0.0;uap henti rakyat bansos trungkap jilat bagimana mikirnya nih
19/05/2021 23:51;0.0;bansos emak saya ilang guys  makan
19/05/2021 23:51;4.0;68 paket bansos putus rantai covid 19 bojonegoro kembali
19/05/2021 23:52;0.0;hmmm biar tka china turun angka miskin 1 miskin tular covid mati 2 bansos korup miskin lapar mati
19/05/2021 23:53;0.0;e-ktapi bansos jiwasraya asabri
19/05/2021 23:54;778.0;simpul saya 1 saya kutuk keras korupsi bansos semoga selamat dunia akhirat 2 novel sudah offside sebagai nyi
19/05/2021 23:54;778.0;simpul saya 1 saya kutuk keras korupsi bansos semoga selamat dunia akhirat 2 novel sudah offside sebagai sidik kpk dapat luar ranah hukum 3 14 sidik sudah rotasi mutasi terap good governance ayo debat
19/05/2021 23:56;0.0;maling bansos diem
19/05/2021 23:57;0.0;data nama terima  bansos  banyak tidak sesuai tugas desa lucu kk paket paket samudi detikcom rabu 19 5 2021 4 0
19/05/2021 23:58;0.0;tinggal bukti ucap korupsi bansos tidak patut kredibilitas
19/05/2021 23:59;0.0;salur bansos masyarakat kena dampak covid 19
20/05/2021 00:00;0.0;salur bansos marancar mensos risma waspada anomali cuaca akselerasipulihkannkri
20/05/2021 00:00;0.0;salurman bansos marancar mensos risma waspada anomali cuaca akselerasipulihkannkri
20/05/2021 00:01;0.0;6 jenis bansos cair mei 2021 cek daftar terima
20/05/2021 00:02;0.0;ah sudah bansos embat partai masiku partai partai koruptor
20/05/2021 00:02;0.0;novel baswedan singgung korupsi bansos covid 19 rp100 triliun teddy gusnaidi halusinasi
20/05/2021 00:03;0.0;luar biasa berhasil pimpin ekonomi trkuat uni eropha tidak kenan fasilitas negara gratis negarawan sejati luarbiasa sangat brbeda dengan madam bansos keruk dana bansos 100t n menkeu hutang untung german ekonomi roket tang angela merkel
20/05/2021 00:03;7.0;nilai anggar bansos 120 an trilyun nilai korupsi menurut nb 100 trilyun logika kalau standar acu korupsi demokrat 20 proyek 120 triliun potensi korupsi 24 trilyun
20/05/2021 00:04;0.0;salur bansos marancar menteri sosial bu risma waspada anomali cuaca akselerasipulihkannkri
20/05/2021 00:04;0.0;apa hikmah covid 19 indonesia buka bentuk korupsi duga seleweng dana bansos corona nila 100 triliun
20/05/2021 00:05;70.0;kawal mega-korupsi bansos 100 t kondensat 35 t asabri 23 7 t bpjs tenaga kerja 20 t jiwasraya 16 8 t bank century 7 8 t pelindo ii 6 t kota waringin timur 5 8 t blbi 4 5 t e-ktapi 2 3 t
20/05/2021 00:06;0.0;distribusi bansos libat kejagung kpk distribusi jaga nkri
20/05/2021 00:07;0.0;kemenkos kembang software bantu salur bansos jaga nkri
20/05/2021 00:08;0.0;biar lupa 100t korupsi bansos
20/05/2021 00:08;0.0;kemensos gandeng kpk awas salur bansos jaga nkri
20/05/2021 00:08;0.0;pulih ekonomi nasional dapat dengan cepat belanja perintah kait dengan bentuk bansos program padat karya upaya 2 dapat dorong belanja masyarakat
20/05/2021 00:09;0.0;perintah panjang salur bansos tunai 300 000 juni 2021 cek daftar terima cair syarat
20/05/2021 00:11;7.0;nilai anggar bansos 120 an trilyun nilai korupsi menurut nb 100 trilyun logika kalau stan
20/05/2021 00:12;1.0;korupsi bansos rp100 t ekonom skandal buruk 1945 korupsibansos
20/05/2021 00:14;1.0;iya anak smp retas kemensos usa dana bansos rekening
20/05/2021 00:15;0.0;jam jokowi tri korupsi bansos lobster penjara jaman berani nyentuh tri
20/05/2021 00:17;0.0;bansos dipake nb tahan tahan kpk alas jitu
20/05/2021 00:17;0.0;distribusi bansos libat kejagung kpk distribusi nkri
20/05/2021 00:19;0.0;sadar om takut seret kalau korupsi bansos
20/05/2021 00:20;0.0;korupsi ngutang koruptor 2 khianat nkri wajib hukum mati apalagi koruptor bansos
20/05/2021 00:20;1.0;waduhhh pakek uang daftar lagi pandemi covid mesti ngirit karena tim bansos covid or satgas proyek lg
20/05/2021 00:20;0.0;bansos tunai panjang 300 ribu juni  2021
20/05/2021 00:20;0.0;eh iya ya yang bersangkutan ngotot banget sampai berani keluarin statemen tth korupsi dana bansos hmm
20/05/2021 00:21;0.0;asumsi pas sebut propinsi jeda 2 mikir tau mikir suruh sengaja ngawur tepat sidang mr bancak bansos juliardi alih isu
20/05/2021 00:21;0.0;novel nunjukin taring biar di nilai masih kompeten ngungkapin korupsi bansos ratus triliun hasil tes pns bkin 75 pegawai kpk sudah taring lagi makan bkin statement bgini masih bisa di percaya bongkar mega korupsi bansos maybe
20/05/2021 00:22;1.0;sidang bansos covid 19 jaksa putar rekam sewa private jet oknum 2 jabat berani rampok duit rakyat banding bela negara agama
20/05/2021 00:23;0.0;paham kuat kader tangkap korupsi makna tangkap sadar seperti kuat dengar kader korupsi btw madam bansos
20/05/2021 00:25;0.0;semoga dana bansos tangan butuh
20/05/2021 00:26;0.0;dana bansos corona 134 t bilang novel korupsi dana bansos corona juga tidak bukti 2
20/05/2021 00:31;0.0;salur bansos maramcar mensos risma waspada anomali cuaca akselerasipulihkannkri
20/05/2021 00:32;0.0;salur bansos marancar mensos risma waspada cuaca akselerasipulihkannkri
20/05/2021 00:32;70.0;kawal mega-korupsi bansos 100 t kondensat 35 t asabri 23 7 t bpjs tenaga kerja 20 t jiwasray
20/05/2021 00:36;0.0;mas korupsi bansos harap menang rakyat bodoh
20/05/2021 00:38;0.0;bansos woi malu
20/05/2021 00:38;0.0;kantong goodibag bansos kemensos
20/05/2021 00:40;0.0;top news koran rakyat merdekaperkara korupsi mantan mensossespri juliari suruh ob setor duit rekeningnyakpk korupsi suap bansos mensos kpkupdates rakyatmerdeka rmid
20/05/2021 00:41;0.0;korupsi bansos covid 19 100t tutupin dagel provinsi padang gila gila goblok goblok maling bebas leluasa
20/05/2021 00:41;1.0;waduhhh pakek uang daftar lagi pandemi covid mesti ngirit karena tim bansos covid or satgasx
20/05/2021 00:42;2.0;perintah rencana panjang bantu sosial tunai bst bansos tunai 300 000 juni 2021
20/05/2021 00:43;0.0;khan proses tetep asas praduga salah inti bang novel tau beliau bongkar busuk korupsi bansos butuh ngomong media dukung rakyat
20/05/2021 00:44;0.0;bansos susah korup manusia 2 model kalau tangkap tinggal nunggu adil akherat
20/05/2021 00:44;0.0;maksud kader 2024 harus kompak dukung lindung semoga kompak lindung koruptor 2 korupsi mnyangkut kader sudah bejat gila kasus bansos covid 19 besar 100t
20/05/2021 00:45;0.0;bansos 100t kpktamat
20/05/2021 00:45;;indikasi korupsi bansos 100t koruptor pulang 2 berangan disebt radikal  
20/05/2021 00:46;0.0;syarat cair bansos tunai 300 000
20/05/2021 00:47;0.0;sih nama korupsi bansos serius nanya
20/05/2021 00:47;0.0;tong mamawa batur a bansos mending abi nyalira wh da apal jalan ieu bandung mh sempit wkkwk
20/05/2021 00:47;0.0;menteri sosial gandeng komisi berantas korupsi kpk awas penyakuran bantu sosial bansos sembako jabodetabek
20/05/2021 00:48;1.0;tidak berani juliari buka  an kue bansos hukum mati
20/05/2021 00:48;0.0;risma kemensos kembang software bantu salur bansosjaga nkri
20/05/2021 00:50;0.0;asik program bansos tunai panjang juni 2021
20/05/2021 00:50;0.0;gandeng kpk awas salur bansos mensos mohon diingatkanjaga nkri
20/05/2021 00:50;0.0;salur bansos kpk salur bansos 100 trilyun akibat pandemi bansos rismajaga nkri
20/05/2021 00:50;0.0;semoga a manis mulut tipu 2 miskin
20/05/2021 00:52;0.0;kemensos gandeng kpk kejagung pelotot distribusi bansosjaga nkri
20/05/2021 00:57;4.0;jaksa kpk cecar mantan sekretaris pribadi eks mensos juliari batubara selvy nurbaety kait cakap mantan
20/05/2021 00:57;4.0;jaksa kpk cecar mantan sekretaris pribadi eks mensos juliari batubara selvy nurbaety kait cakap mantan kpa bansos corona adi wahyono
20/05/2021 00:57;0.0;populer ekonomi produk porang nila jual bansos tunai panjang
20/05/2021 00:58;0.0;negara ini urus bansos korupsi gila kapeka kubur bipang ambawang makan ramadhan propinsi nambah kaya nambang rendang kutuk israel tolak resolusi r2p pbb mudik no wisata yess neng bujerrp dosa
20/05/2021 01:00;0.0;2 seperti  diviralkan lebih ulang 2 mslah korupsi bansos 100 t harun masiku bunuh 6 laskar kriminalisasi ulama
20/05/2021 01:02;0.0;nenek monyong putih berani saya madam bansos itucc
20/05/2021 01:02;0.0;sayang korupsi bansos 100 t
20/05/2021 01:02;0.0;kamu  partai jual pancasila maling bansos kamu mingkem mending kamu kunyah sono sempak loe
20/05/2021 01:04;0.0;kemensos ri inovasi manfaat sistem digitalisasi tingkat akurasi data salur bansos akselerasipulihkannkri
20/05/2021 01:04;10.0;serang maling bansos jiwasraya asabri tka bikin rakyat susah
20/05/2021 01:04;0.0;bikin silent korupsi bansos lupa libat madam
20/05/2021 01:04;0.0;dii seleweng bansos bukti diri rumah sakit indonesia dipalestine dapur fpi gaza suport masyarakat
20/05/2021 01:07;0.0;hati madam kalau korupsi sampai tahu madam main aman century bansos ngilangin masiku aman
20/05/2021 01:08;0.0;terus korupsi bansos sdr gus
20/05/2021 01:11;0.0;hendropriyono ngurusi harun masiku madam bansos becus
20/05/2021 01:13;0.0;bilang bapak milih hidup gibran hidup tas bansos
20/05/2021 01:13;95.0;perdana menteri planga plongo syukur tembus 1 juta bansos sana distribusi ma
20/05/2021 01:14;0.0;mohon kpm keluarga terima manfaat sasar periode januari pebruari 2021 desa terima kpm bansos bst tidak sasar
20/05/2021 01:14;0.0;usut korupsi bansos 100 trilyun bebaskan habib rizieq shihab bebaskanhabibrizieqshiha
20/05/2021 01:15;1.0;fraksi pan kpk usut duga korupsi bansos rp100 triliun ungkap novel
20/05/2021 01:16;0.0;kalau salur untuk bansos cov
20/05/2021 01:17;0.0;akselerasipulihkannkri salur bansos marancar mensos risma waspada anomali cuaca
20/05/2021 01:18;0.0;makan gih uang bansos 100t neraka jahanam tunggu
20/05/2021 01:18;0.0;psi kamu urusin sangkut oposisi perintah receh tiup biar kobar korupsi salah perintah kamu diem takut jatah kursi korupsi bansos jiwasraya asabri tka larang mudik
20/05/2021 01:20;0.0;kamu ngejar 2 bansos meng
20/05/2021 01:21;0.0;korupsi bansos asabri jiwasraya
20/05/2021 01:23;0.0;salur bansos desa bina babinsa kerep koramil 08 kemiri srt suhad peduli sosial
20/05/2021 01:23;0.0;vulgar bos tas bansos rumor 100t lho kena dampak lindung lihat
20/05/2021 01:24;0.0;selamat nikmat duit bansos deh
20/05/2021 01:24;0.0;dana bansos raib mbah tau jiwasraya bumiputra keringat darah orang tuju miskin tua mbah tka ahh list
20/05/2021 01:26;0.0;plt dinsos saya isu miring bansos tidak sasar
20/05/2021 01:26;0.0;salur bansos marancar mensos waspada anomoli cuacaakselerasipulihkannkri akselerasipulihkannkri
20/05/2021 01:26;0.0;trik fokus rakyat alih info korupsi bansos potensi nilainnya bisa capai rp100 triliun korupsibansos
20/05/2021 01:27;0.0;gile  cuang operasional rasional  citu bantu sosial bansos itu uang operasional sosial ihlas nyumbang bukang mencuri  cbukan bisnis  cmikir pakai hati
20/05/2021 01:30;0.0;akselerasipulihkannkri  dsalurkan bansos marancar mensos waspada anomali cuaca  akselerasipulihkannkri
20/05/2021 01:30;0.0;kabar korupsi bansos ups nanya tukang bakso wkwkwk
20/05/2021 01:30;0.0;kalau mau nangkep itu 2 korupsi bansos apakabarnya korupsi 2 tka terus memang indonesia tenaga kerja sampai masukin tka ibu 2 orang terus 6 syuhada tembak mati gimana adil
