Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-17 09:00:51,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216332846014472,eddy_eedkit,73,Twitter for Android,1,[]
2021-05-17 09:00:09,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394216155242323969,MHafiez25,73,Twitter for Android,1,[]
2021-05-17 08:59:57,"b'@TofaTofa_id @aniesbaswedan @ArizaPatria @DKIJakarta setiap tka datang. muncul lagi permasalahan baru, apa kabar kasus bansos,asabri, jiwasraya dan bpjs ketenagakerjaan..? progresnyasampai dimana penanganannya kasus korupsi tsb..??'",1394216107012026370,kembargroup,0,Twitter for Android,0,[]
2021-05-17 08:59:36,b'RT @dipoalam49: \xf0\x9f\x91\x87Ini Berita Juli 2020..cek apa israel punya kpk? kuat kpknya? kpknya dilemahkan olh TWK (tes wawasan kebangsaan)? bansos co\xe2\x80\xa6',1394216018554228738,hdsambodo,17,Twitter for Android,1,[]
2021-05-17 08:57:26,b'RT @RicKY_KCh: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana bansos dan yang tidak. Kelompok pendukun\xe2\x80\xa6',1394215473470840833,dey_mamanya2dha,59,Twitter Web App,1,[]
2021-05-17 08:57:21,"b'@akun__recehan Bansos udah gak penting lagi, yg penting rakyat Palestina di cukupi oleh pemerintah dan warga +62'",1394215449236152321,Julie_An4,0,Twitter for Android,0,[]
2021-05-17 08:57:06,b'#Jaksa Ungkap Rencana Vendor Bansos Corona Beri Fee Sebelum OTT KPK - detikNews #Corona #Korona',1394215390327320576,Berita_Corona,0,IFTTT,0,"['Jaksa', 'Corona', 'Korona']"
2021-05-17 08:56:43,b'RT @akun__recehan: @Julie_An4 +62 rakyatnya kaya\nDinasi udah terkumpul\nMilyaran\nIni baru satu\n\nBansos apa itu bansos\n\xf0\x9f\x98\x96\xf0\x9f\x98\x96\xf0\x9f\x98\x96 https://t.co/03RYr\xe2\x80\xa6',1394215291140280321,Julie_An4,2,Twitter for Android,1,[]
2021-05-17 08:55:53,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394215084222676997,eko_Widiyanto12,73,Twitter for Android,1,[]
2021-05-17 08:55:46,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394215053398708227,SyabillalS,73,Twitter for Android,1,[]
